text,label,label_id
Millions affected by new law (article about obscure regulatory change).,false connection,4
BREAKING: whistleblower reveals the shocking truth behind the policy. ,misleading content,2
BREAKING: Exposed: The REAL reason behind the latest policy change will shock you.,misleading content,2
Presidential candidate reveals bold plan to solve all problems by tweeting about them. Developing story.,satire/parody,1
UPDATE: Doctored transcript shows the official admitting to corruption during the hearing.,manipulated content,5
UPDATE: Town hall meeting descends into chaos when politician accidentally tells the truth.,satire/parody,1
This controversial study proves everything you thought about politics was WRONG. ,misleading content,2
This controversial study proves everything you thought about politics was WRONG.,misleading content,2
JUST IN: Altered quote from the governor shows plans to raise taxes by 500 percent.,manipulated content,5
UPDATE: BREAKING: Government in crisis after shocking revelation (story about minor budget adjustment).,false connection,4
The senator clearly stated support for abolishing all public schools in this speech. Developing story.,manipulated content,5
JUST IN: NASA Administrator statement: Agency to redirect funds from space to political education.,imposter content,3
Selectively edited interview makes it appear the candidate supports extremist views.,manipulated content,5
UPDATE: CDC Official Report: New study links political debates to increased stress hormones.,imposter content,3
Presidential candidate reveals bold plan to solve all problems by tweeting about them.,satire/parody,1
Town hall meeting descends into chaos when politician accidentally tells the truth.,satire/parody,1
Millions affected by new law (article about obscure regulatory change). Developing story.,false connection,4
Town hall meeting descends into chaos when politician accidentally tells the truth. Read more.,satire/parody,1
JUST IN: BREAKING: Government in crisis after shocking revelation (story about minor budget adjustment).,false connection,4
Doctored transcript shows the official admitting to corruption during the hearing. Share this.,manipulated content,5
Economy on the brink of collapse says expert (article quotes one minor analyst). Read more.,false connection,4
This one weird trick is what politicians use to stay in power forever.,misleading content,2
UPDATE: NASA Administrator statement: Agency to redirect funds from space to political education.,imposter content,3
Millions affected by new law (article about obscure regulatory change).,false connection,4
Doctored transcript shows the official admitting to corruption during the hearing.,manipulated content,5
JUST IN: You won't believe what this leaked document says about the election.,misleading content,2
UPDATE: FEMA announces new preparedness category for surviving election seasons.,imposter content,3
UPDATE: What the mainstream media won't tell you about the new healthcare law.,misleading content,2
Edited video proves the politician made racist remarks at last night's rally. ,manipulated content,5
WHO declares political misinformation a global health emergency in surprise announcement. Developing story.,imposter content,3
JUST IN: The Supreme Court agreed to hear arguments on the immigration policy case next month.,true,0
NASA Administrator statement: Agency to redirect funds from space to political education.,imposter content,3
UPDATE: Congressional leaders from both parties agreed on a temporary spending measure.,true,0
